seed,run_a,run_b,order_a,order_b,token,input_value,step_a,step_b,belief_before_a,belief_before_b,accepted_a,accepted_b,gap_a,gap_b
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,97,0.0,59,118,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,98,0.0,60,120,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,99,0.0,61,119,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,100,0.0,62,117,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,101,0.0,63,115,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,102,0.0,64,113,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,103,0.0,65,111,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,104,0.0,66,109,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,105,0.0,67,107,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,106,0.0,68,105,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,107,0.0,69,103,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,108,0.0,70,101,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,109,0.0,71,99,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,110,0.0,72,97,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,111,0.0,73,95,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,112,0.0,74,93,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,113,0.0,75,91,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,114,0.0,76,89,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,115,0.0,77,87,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,116,0.0,78,85,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,117,0.0,79,83,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,118,0.0,80,81,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,119,0.0,81,79,1.0,0.0,False,True,1.0,0.0
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,38,0.02499999999999991,82,77,1.0,0.0,False,True,0.9750000000000001,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,37,0.04999999999999993,83,75,1.0,0.07499999999999996,False,True,0.9500000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,36,0.07499999999999996,84,73,1.0,0.09999999999999998,False,True,0.925,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,35,0.09999999999999998,85,71,1.0,0.125,False,True,0.9,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,34,0.125,86,69,1.0,0.1499999999999999,False,True,0.875,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,33,0.1499999999999999,87,67,1.0,0.17499999999999993,False,True,0.8500000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,32,0.17499999999999993,88,65,1.0,0.19999999999999996,False,True,0.8250000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,31,0.19999999999999996,89,63,1.0,0.22499999999999998,False,True,0.8,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,30,0.22499999999999998,90,61,1.0,0.25,False,True,0.775,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,29,0.25,91,59,1.0,0.2749999999999999,False,True,0.75,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,28,0.2749999999999999,92,57,1.0,0.29999999999999993,False,True,0.7250000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,27,0.29999999999999993,93,55,1.0,0.32499999999999996,False,True,0.7000000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,26,0.32499999999999996,94,53,1.0,0.35,False,True,0.675,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,25,0.35,95,51,1.0,0.375,False,True,0.65,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,24,0.375,96,49,1.0,0.3999999999999999,False,True,0.625,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,23,0.3999999999999999,97,47,1.0,0.42499999999999993,False,True,0.6000000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,22,0.42499999999999993,98,45,1.0,0.44999999999999996,False,True,0.5750000000000001,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,21,0.44999999999999996,99,43,1.0,0.475,False,True,0.55,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,20,0.475,100,41,1.0,0.5,False,True,0.525,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,19,0.5,101,39,1.0,0.5249999999999999,False,True,0.5,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,18,0.5249999999999999,102,37,1.0,0.55,False,True,0.4750000000000001,0.025000000000000133
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,17,0.55,103,35,1.0,0.575,False,True,0.44999999999999996,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,16,0.575,104,33,1.0,0.6,False,True,0.42500000000000004,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,15,0.6,105,31,1.0,0.625,False,True,0.4,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,14,0.625,106,29,1.0,0.6499999999999999,False,True,0.375,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,13,0.6499999999999999,107,27,1.0,0.675,False,True,0.3500000000000001,0.025000000000000133
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,12,0.675,108,25,1.0,0.7,False,True,0.32499999999999996,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,11,0.7,109,23,1.0,0.725,False,True,0.30000000000000004,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,10,0.725,110,21,1.0,0.75,False,True,0.275,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,9,0.75,111,19,1.0,0.775,False,True,0.25,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,8,0.775,112,17,1.0,0.8,False,True,0.22499999999999998,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,7,0.8,113,15,1.0,0.825,False,True,0.19999999999999996,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,6,0.825,114,13,1.0,0.85,False,True,0.17500000000000004,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,5,0.85,115,11,1.0,0.875,False,True,0.15000000000000002,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,4,0.875,116,9,1.0,0.9,False,True,0.125,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,3,0.9,117,7,1.0,0.925,False,True,0.09999999999999998,0.025000000000000022
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,2,0.925,118,5,1.0,0.95,False,True,0.07499999999999996,0.02499999999999991
41,order_ascending_seed41,order_alternating_seed41,ascending,alternating,1,0.95,119,3,1.0,0.975,False,True,0.050000000000000044,0.025000000000000022
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,1,0.95,3,85,0.975,1.0,True,False,0.025000000000000022,0.050000000000000044
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,2,0.925,5,66,0.95,1.0,True,False,0.02499999999999991,0.07499999999999996
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,3,0.9,7,90,0.925,1.0,True,False,0.025000000000000022,0.09999999999999998
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,4,0.875,9,115,0.9,0.975,True,False,0.025000000000000022,0.09999999999999998
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,5,0.85,11,51,0.875,1.0,True,False,0.025000000000000022,0.15000000000000002
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,6,0.825,13,21,0.85,1.0,True,False,0.025000000000000022,0.17500000000000004
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,7,0.8,15,54,0.825,1.0,True,False,0.02499999999999991,0.19999999999999996
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,8,0.775,17,39,0.8,1.0,True,False,0.025000000000000022,0.22499999999999998
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,9,0.75,19,20,0.775,1.0,True,False,0.025000000000000022,0.25
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,10,0.725,21,35,0.75,1.0,True,False,0.025000000000000022,0.275
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,11,0.7,23,55,0.725,1.0,True,False,0.025000000000000022,0.30000000000000004
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,12,0.675,25,36,0.7,1.0,True,False,0.02499999999999991,0.32499999999999996
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,13,0.6499999999999999,27,50,0.675,1.0,True,False,0.025000000000000133,0.3500000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,14,0.625,29,1,0.6499999999999999,1.0,True,False,0.02499999999999991,0.375
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,15,0.6,31,4,0.625,1.0,True,False,0.025000000000000022,0.4
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,16,0.575,33,106,0.6,1.0,True,False,0.025000000000000022,0.42500000000000004
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,17,0.55,35,61,0.575,1.0,True,False,0.02499999999999991,0.44999999999999996
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,18,0.5249999999999999,37,105,0.55,1.0,True,False,0.025000000000000133,0.4750000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,19,0.5,39,12,0.5249999999999999,1.0,True,False,0.02499999999999991,0.5
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,20,0.475,41,92,0.5,1.0,True,False,0.025000000000000022,0.525
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,21,0.44999999999999996,43,19,0.475,1.0,True,False,0.025000000000000022,0.55
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,22,0.42499999999999993,45,37,0.44999999999999996,1.0,True,False,0.025000000000000022,0.5750000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,23,0.3999999999999999,47,72,0.42499999999999993,1.0,True,False,0.025000000000000022,0.6000000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,24,0.375,49,94,0.3999999999999999,1.0,True,False,0.02499999999999991,0.625
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,25,0.35,51,31,0.375,1.0,True,False,0.025000000000000022,0.65
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,26,0.32499999999999996,53,64,0.35,1.0,True,False,0.025000000000000022,0.675
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,27,0.29999999999999993,55,38,0.32499999999999996,1.0,True,False,0.025000000000000022,0.7000000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,28,0.2749999999999999,57,79,0.29999999999999993,1.0,True,False,0.025000000000000022,0.7250000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,29,0.25,59,65,0.2749999999999999,1.0,True,False,0.02499999999999991,0.75
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,30,0.22499999999999998,61,86,0.25,1.0,True,False,0.025000000000000022,0.775
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,31,0.19999999999999996,63,118,0.22499999999999998,0.975,True,False,0.025000000000000022,0.775
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,32,0.17499999999999993,65,63,0.19999999999999996,1.0,True,False,0.025000000000000022,0.8250000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,33,0.1499999999999999,67,40,0.17499999999999993,1.0,True,False,0.025000000000000022,0.8500000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,34,0.125,69,78,0.1499999999999999,1.0,True,False,0.02499999999999991,0.875
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,35,0.09999999999999998,71,102,0.125,1.0,True,False,0.025000000000000022,0.9
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,36,0.07499999999999996,73,104,0.09999999999999998,1.0,True,False,0.025000000000000022,0.925
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,37,0.04999999999999993,75,42,0.07499999999999996,1.0,True,False,0.025000000000000022,0.9500000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,76,0.0,76,5,0.04999999999999993,1.0,True,False,0.04999999999999993,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,38,0.02499999999999991,77,46,0.0,1.0,True,False,0.02499999999999991,0.9750000000000001
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,77,0.0,78,93,0.02499999999999991,1.0,True,False,0.02499999999999991,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,119,0.0,79,80,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,78,0.0,80,33,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,118,0.0,81,73,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,79,0.0,82,77,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,117,0.0,83,48,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,80,0.0,84,23,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,116,0.0,85,96,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,81,0.0,86,108,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,115,0.0,87,107,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,82,0.0,88,53,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,114,0.0,89,44,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,83,0.0,90,45,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,113,0.0,91,52,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,84,0.0,92,74,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,112,0.0,93,98,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,85,0.0,94,56,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,111,0.0,95,87,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,86,0.0,96,103,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,110,0.0,97,116,0.0,0.975,True,False,0.0,0.975
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,87,0.0,98,47,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,109,0.0,99,69,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,88,0.0,100,10,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,108,0.0,101,82,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,89,0.0,102,101,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,107,0.0,103,41,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,90,0.0,104,71,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,106,0.0,105,119,0.0,0.975,True,False,0.0,0.975
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,91,0.0,106,58,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,105,0.0,107,112,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,92,0.0,108,91,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,104,0.0,109,8,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,93,0.0,110,95,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,103,0.0,111,11,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,94,0.0,112,49,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,102,0.0,113,109,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,95,0.0,114,18,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,101,0.0,115,89,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,96,0.0,116,2,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,100,0.0,117,67,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,97,0.0,118,15,0.0,1.0,True,False,0.0,1.0
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,99,0.0,119,120,0.0,0.975,True,False,0.0,0.975
41,order_alternating_seed41,order_shuffled_seed41,alternating,shuffled,98,0.0,120,9,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,1,0.95,2,119,0.975,1.0,True,False,0.025000000000000022,0.050000000000000044
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,2,0.925,3,118,0.95,1.0,True,False,0.02499999999999991,0.07499999999999996
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,3,0.9,4,117,0.925,1.0,True,False,0.025000000000000022,0.09999999999999998
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,4,0.875,5,116,0.9,1.0,True,False,0.025000000000000022,0.125
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,5,0.85,6,115,0.875,1.0,True,False,0.025000000000000022,0.15000000000000002
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,6,0.825,7,114,0.85,1.0,True,False,0.025000000000000022,0.17500000000000004
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,7,0.8,8,113,0.825,1.0,True,False,0.02499999999999991,0.19999999999999996
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,8,0.775,9,112,0.8,1.0,True,False,0.025000000000000022,0.22499999999999998
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,9,0.75,10,111,0.775,1.0,True,False,0.025000000000000022,0.25
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,10,0.725,11,110,0.75,1.0,True,False,0.025000000000000022,0.275
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,11,0.7,12,109,0.725,1.0,True,False,0.025000000000000022,0.30000000000000004
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,12,0.675,13,108,0.7,1.0,True,False,0.02499999999999991,0.32499999999999996
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,13,0.6499999999999999,14,107,0.675,1.0,True,False,0.025000000000000133,0.3500000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,14,0.625,15,106,0.6499999999999999,1.0,True,False,0.02499999999999991,0.375
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,15,0.6,16,105,0.625,1.0,True,False,0.025000000000000022,0.4
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,16,0.575,17,104,0.6,1.0,True,False,0.025000000000000022,0.42500000000000004
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,17,0.55,18,103,0.575,1.0,True,False,0.02499999999999991,0.44999999999999996
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,18,0.5249999999999999,19,102,0.55,1.0,True,False,0.025000000000000133,0.4750000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,19,0.5,20,101,0.5249999999999999,1.0,True,False,0.02499999999999991,0.5
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,20,0.475,21,100,0.5,1.0,True,False,0.025000000000000022,0.525
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,21,0.44999999999999996,22,99,0.475,1.0,True,False,0.025000000000000022,0.55
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,22,0.42499999999999993,23,98,0.44999999999999996,1.0,True,False,0.025000000000000022,0.5750000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,23,0.3999999999999999,24,97,0.42499999999999993,1.0,True,False,0.025000000000000022,0.6000000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,24,0.375,25,96,0.3999999999999999,1.0,True,False,0.02499999999999991,0.625
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,25,0.35,26,95,0.375,1.0,True,False,0.025000000000000022,0.65
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,26,0.32499999999999996,27,94,0.35,1.0,True,False,0.025000000000000022,0.675
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,27,0.29999999999999993,28,93,0.32499999999999996,1.0,True,False,0.025000000000000022,0.7000000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,28,0.2749999999999999,29,92,0.29999999999999993,1.0,True,False,0.025000000000000022,0.7250000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,29,0.25,30,91,0.2749999999999999,1.0,True,False,0.02499999999999991,0.75
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,30,0.22499999999999998,31,90,0.25,1.0,True,False,0.025000000000000022,0.775
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,31,0.19999999999999996,32,89,0.22499999999999998,1.0,True,False,0.025000000000000022,0.8
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,32,0.17499999999999993,33,88,0.19999999999999996,1.0,True,False,0.025000000000000022,0.8250000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,33,0.1499999999999999,34,87,0.17499999999999993,1.0,True,False,0.025000000000000022,0.8500000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,34,0.125,35,86,0.1499999999999999,1.0,True,False,0.02499999999999991,0.875
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,35,0.09999999999999998,36,85,0.125,1.0,True,False,0.025000000000000022,0.9
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,36,0.07499999999999996,37,84,0.09999999999999998,1.0,True,False,0.025000000000000022,0.925
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,37,0.04999999999999993,38,83,0.07499999999999996,1.0,True,False,0.025000000000000022,0.9500000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,38,0.02499999999999991,39,82,0.04999999999999993,1.0,True,False,0.025000000000000022,0.9750000000000001
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,39,0.0,40,1,0.02499999999999991,1.0,True,False,0.02499999999999991,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,40,0.0,41,2,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,41,0.0,42,3,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,42,0.0,43,4,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,43,0.0,44,5,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,44,0.0,45,6,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,45,0.0,46,7,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,46,0.0,47,8,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,47,0.0,48,9,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,48,0.0,49,10,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,49,0.0,50,11,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,50,0.0,51,12,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,51,0.0,52,13,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,52,0.0,53,14,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,53,0.0,54,15,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,54,0.0,55,16,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,55,0.0,56,17,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,56,0.0,57,18,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,57,0.0,58,19,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,58,0.0,59,20,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,59,0.0,60,21,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,60,0.0,61,22,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,61,0.0,62,23,0.0,1.0,True,False,0.0,1.0
53,control_E_gradual_seed53,order_ascending_seed53,descending,ascending,62,0.0,63,24,0.0,1.0,True,False,0.0,1.0
